date,krx_semi,btc_krw
2026-03-27,95450.0,101019000.0
2026-03-28,95450.0,100895000.0
2026-03-29,95450.0,100379000.0
2026-03-30,91440.0,101468000.0
2026-03-31,86900.0,103275000.0
2026-04-01,95925.0,103129000.0
2026-04-02,90105.0,101723000.0
2026-04-03,93160.0,101648000.0
2026-04-04,93160.0,102147000.0
2026-04-05,93160.0,104288000.0
2026-04-06,93330.0,103923000.0
2026-04-07,94930.0,107255000.0
2026-04-08,104350.0,105862000.0
2026-04-09,101725.0,106628000.0
2026-04-10,103000.0,108308000.0
2026-04-11,103000.0,108567000.0
2026-04-12,103000.0,105700000.0
2026-04-13,103055.0,109806000.0
2026-04-14,105605.0,109875000.0
2026-04-15,108650.0,110456000.0
2026-04-16,110620.0,110782000.0
2026-04-17,110400.0,113773000.0
2026-04-18,110400.0,112375000.0
2026-04-19,110400.0,110020000.0
2026-04-20,112400.0,112455000.0
2026-04-21,115665.0,113049000.0
2026-04-22,116965.0,115901000.0
2026-04-23,117545.0,116429000.0
2026-04-24,119595.0,115463000.0
2026-04-25,119595.0,115696000.0
2026-04-26,119595.0,116655000.0
2026-04-27,125360.0,115338000.0
2026-04-28,125600.0,113437000.0
2026-04-29,124750.0,113406000.0
2026-04-30,123850.0,113810000.0
2026-05-01,123850.0,115947000.0
2026-05-02,123850.0,116561000.0
2026-05-03,123850.0,116590000.0
2026-05-04,130460.0,118031000.0
